first_name,last_name,dob,last_active,score,member_since,state,source,company_name
Emily,Massey,1981/08/24,2018/04/16,71,2001,NE,softball,Mcdonald Inc
Michelle,Russell,1970/07/18,2018/03/08,72,2017,MN,softball,Scott and Sons
Lori,Caldwell,1962/02/23,2018/11/01,57,1973,MD,softball,"Mullen, Huffman and Vasquez"
Susan,Mooney,1992/08/11,2018/05/14,60,2006,IA,softball,"Kelley, Gilbert and Jackson"
Carrie,Anderson,1980/12/28,2018/06/11,41,1988,LA,softball,Taylor-Alvarez
Jessica,Green,1988/08/24,2018/09/17,93,2002,WA,softball,Pearson Group
Willie,Taylor,1978/03/25,2018/08/28,99,1984,AL,softball,Parker Group
Jennifer,Fitzpatrick,1968/12/24,2018/07/28,57,1974,SD,softball,Pearson Group
Keith,Rasmussen,1980/03/15,2019/01/04,97,1992,IN,softball,Rivera Ltd
Christina,Williams,1969/12/16,2018/01/23,63,1976,CO,softball,"Jackson, Carlson and Contreras"
Ana,Walsh,1977/01/23,2018/05/24,37,1979,NM,softball,Rivera-Morrow
Catherine,Rivera,1960/07/31,2018/09/04,95,1996,MI,softball,Keller Group
Nicole,Montgomery,1973/11/24,2018/07/25,66,1976,PA,softball,Bruce Inc
Mary,Rowe,1961/11/18,2018/06/08,66,2009,NM,softball,Mcdonald Inc
Krystal,Lee,1967/01/02,2018/08/03,68,1980,GA,softball,Keller Group
Michael,Smith,1971/02/23,2018/06/29,44,2003,NJ,softball,"Jackson, Carlson and Contreras"
Lisa,Walls,1971/05/08,2018/03/08,99,1976,FL,softball,"Hopkins, Barnes and Ward"
James,Kim,1972/11/10,2018/12/28,54,1993,WV,softball,Peterson and Sons
Christopher,Brown,1993/07/18,2018/08/01,39,1997,FL,softball,"Mullen, Huffman and Vasquez"
Angela,Hamilton,1960/03/08,2018/03/03,59,1977,UT,softball,"Hopkins, Barnes and Ward"
Vanessa,James,1974/06/22,2018/11/15,42,1993,WV,softball,Hunter Ltd
Shannon,Lynch,1969/02/10,2018/10/14,98,1999,ME,softball,"Martin, Mcknight and Clark"
Gabriel,Munoz,1989/07/06,2018/12/20,80,2003,UT,softball,"Alvarez, Schaefer and Robertson"
Crystal,Jordan,1978/08/09,2018/01/13,46,2016,RI,softball,Scott and Sons
Deborah,Ross,1974/12/18,2018/04/02,84,1982,AZ,softball,
Adrian,Ortega,1980/05/16,2018/03/29,83,2016,OR,softball,Rivera Ltd
Jeremy,Kemp,1982/08/30,2018/07/21,86,2018,RI,softball,"Alvarez, Schaefer and Robertson"
John,Hill,1960/01/14,2018/07/26,78,1982,OK,softball,Rivera-Morrow
Christopher,Montgomery,1976/09/10,2018/09/27,82,2018,MI,softball,Keller Group
Norma,Brown,1996/05/12,2018/11/13,85,2000,NH,softball,Rivera-Morrow
Allen,Martinez,1978/02/05,2018/06/27,88,2017,MS,softball,"Jackson, Carlson and Contreras"
John,Hunter,1988/05/29,2019/01/02,82,1990,MT,softball,"Mullen, Huffman and Vasquez"
Nathan,Alvarado,1984/12/01,2018/03/11,56,1987,FL,softball,Williams-Stephenson
Joshua,Vargas,1962/01/31,2018/02/10,71,1982,AL,softball,Taylor-Alvarez
Tabitha,Bowman,1965/07/03,2018/03/19,44,1993,DE,softball,Pearson Group
Stacy,Stewart,1975/12/22,2018/07/14,43,1999,ME,softball,"Hopkins, Barnes and Ward"
Jeffrey,Castillo,1978/07/13,2018/05/09,33,2017,OH,softball,"Mullen, Huffman and Vasquez"
Victoria,Jones,1962/08/08,2018/11/28,78,1987,AK,softball,Rivera Ltd
Wendy,Jones,1994/06/02,2018/02/02,68,2014,UT,softball,Taylor-Alvarez
Carlos,Castro Jr.,1976/09/16,2018/02/22,49,2018,MS,softball,Keller Group
Monique,Richards,1963/04/27,2018/09/14,31,1987,RI,softball,"Hopkins, Barnes and Ward"
Thomas,Moss MD,1985/06/22,2018/06/26,53,1995,NH,softball,Peterson and Sons
Michael,Morris Jr.,1977/12/12,2018/04/12,78,2018,TX,softball,Pearson Group
Kathryn,Robertson,1974/04/19,2018/11/19,36,2016,ND,softball,Williams-Stephenson
Renee,Jones,1989/12/12,2018/01/21,64,1999,HI,softball,Bruce Inc
Matthew,Hogan DVM,1988/02/17,2018/03/11,44,1996,KS,softball,Mcdonald Inc
Dr.,Tammy Rose,1995/11/14,2018/01/22,53,2012,OR,softball,
Derek,Levine,1974/07/08,2018/01/17,91,2017,OR,softball,"Jackson, Carlson and Contreras"
James,Brown,1996/10/19,2018/06/22,82,2005,IL,softball,Parker Group
Shelby,Orr,1985/05/04,2019/01/06,89,2015,CA,softball,Parker Group
John,Hodges,1972/08/27,2018/02/02,78,1997,TX,softball,"Smith, Torres and Matthews"
Brent,Walker,1975/08/18,2018/03/19,69,2002,UT,softball,"Mullen, Huffman and Vasquez"
Andrea,Smith,1986/11/16,2018/08/27,30,2012,MI,softball,Taylor-Alvarez
Omar,Shepard,1959/09/30,2018/03/16,61,1981,MA,softball,"Kelley, Gilbert and Jackson"
Gregory,Nelson,1964/02/01,2018/06/08,61,1990,NH,softball,"Jackson, Carlson and Contreras"
Denise,Lambert,1960/02/26,2018/01/15,98,2000,MD,softball,"Jackson, Carlson and Contreras"
Cassandra,Smith,1977/06/07,2018/11/10,72,1998,ME,softball,Parker Group
Cory,Oliver,1994/05/18,2018/06/28,54,2001,VT,softball,Williams-Stephenson
Gregory,Scott,1962/05/10,2018/05/18,45,1979,MO,softball,"Martin, Mcknight and Clark"
Julie,Vaughn,1971/01/18,2018/11/14,57,1998,MO,softball,"Alvarez, Schaefer and Robertson"
Dylan,Holden,1981/12/23,2018/06/25,57,2015,VT,softball,"Kelley, Gilbert and Jackson"
Tina,Robertson,1997/07/18,2018/10/11,86,2018,VA,softball,Peterson and Sons
Danny,Christensen,1966/05/24,2019/01/02,36,1996,NE,softball,"Martin, Mcknight and Clark"
Lori,Robinson,1992/10/12,2018/06/09,52,2015,GA,softball,"Jackson, Carlson and Contreras"
Sharon,Cummings,1966/11/04,2018/03/18,71,1982,MN,softball,"Brown, Vasquez and Sanchez"
Kristina,Davis,1972/11/05,2018/02/06,94,2001,SC,softball,Keller Group
Cassandra,Flores,1960/08/12,2018/04/05,38,1991,ID,softball,Rivera-Morrow
John,Wilson,1992/05/13,2019/01/06,66,2003,VT,softball,Taylor-Alvarez
Megan,Peck,1965/10/15,2019/01/07,53,2015,IL,softball,Rivera Ltd
Alice,Moore,1968/10/27,2018/08/09,87,2011,NV,softball,Scott and Sons
Robert,Bryant,1976/06/26,2018/06/30,52,2007,MA,softball,Rivera-Morrow
Lauren,Haley,1969/12/30,2018/12/31,52,2011,IN,softball,"Mullen, Huffman and Vasquez"
Christy,Luna,1968/01/30,2018/05/04,71,1985,AZ,softball,Bruce Inc
John,Stafford,1978/04/04,2018/10/25,56,1993,MN,softball,Mcdonald Inc
Victor,Phelps,1992/01/21,2018/12/08,57,2014,NE,softball,Parker Group
Greg,Valentine,1962/03/20,2018/03/12,55,2003,WI,softball,Mcdonald Inc
Rebecca,Calhoun,1962/05/24,2018/04/25,87,1992,ND,softball,Taylor-Alvarez
April,Elliott,1968/07/03,2018/09/12,33,1979,CT,softball,Taylor-Alvarez
Christine,Townsend,1968/04/01,2018/01/10,51,1978,NH,softball,Keller Group
Kenneth,Griffin,1970/11/13,2018/09/13,47,2003,NV,softball,Bruce Inc
Donald,Rodriguez,1965/01/16,2018/12/01,56,1990,CT,softball,Keller Group
Jeremy,Johnson,1967/06/21,2018/11/08,55,2017,UT,softball,"Mullen, Huffman and Vasquez"
John,Booth,1982/07/28,2018/06/29,94,2014,IN,softball,"Brown, Vasquez and Sanchez"
Joshua,Farrell,1982/11/13,2018/10/15,34,1997,SD,softball,Hunter Ltd
Caitlin,Lucas,1959/02/25,2018/02/18,48,2003,NH,softball,"Kelley, Gilbert and Jackson"
Jamie,Benson,1986/01/21,2018/11/30,87,2016,CO,softball,"Hopkins, Barnes and Ward"
Tyler,Carter,1975/02/26,2018/01/18,40,1993,WY,softball,Scott and Sons
Cheryl,Smith,1969/09/19,2018/05/11,79,1998,KY,softball,"Jackson, Carlson and Contreras"
Alexander,Kim,1983/05/09,2018/02/13,37,1995,AR,softball,
Edward,Adams,1973/01/14,2018/11/19,83,2014,WY,softball,Hunter Ltd
Anthony,Villegas,1965/07/21,2018/10/26,98,1999,KS,softball,"Alvarez, Schaefer and Robertson"
Tyler,Ray,1960/11/11,2018/08/06,53,2006,KS,softball,"Jackson, Carlson and Contreras"
Melissa,Kelly,1979/03/07,2018/03/04,99,2016,HI,softball,"Martin, Mcknight and Clark"
Sarah,Moran,1975/03/06,2019/01/04,82,2016,NC,softball,Peterson and Sons
Leslie,Hull,1985/03/19,2018/08/17,98,2018,NC,softball,Keller Group
Ryan,Smith,1967/03/20,2018/06/29,55,1995,SC,softball,"Alvarez, Schaefer and Robertson"
Luis,Martinez,1960/10/19,2018/11/24,88,2016,AL,softball,Keller Group
Shawna,Garcia,1982/04/27,2018/09/11,53,1986,CA,softball,
Denise,Marshall,1975/11/23,2018/04/13,76,1996,NC,softball,"Smith, Torres and Matthews"
Rachel,Scott,1974/01/05,2018/07/19,88,2004,CT,softball,"Alvarez, Schaefer and Robertson"
Ashley,Evans,1988/04/02,2018/12/27,81,2010,WY,softball,Parker Group
David,Bond,1971/11/18,2018/03/04,77,1983,NH,softball,"Alvarez, Schaefer and Robertson"
Kimberly,Harvey,1966/03/01,2018/02/27,43,1982,KS,softball,"Smith, Torres and Matthews"
Justin,Armstrong,1980/01/19,2018/12/05,54,2005,NM,softball,Mcdonald Inc
Brian,Brown,1993/02/28,2018/04/23,53,2004,MT,softball,"Brown, Vasquez and Sanchez"
John,Garcia,1986/05/14,2018/12/16,96,2007,MS,softball,Rivera Ltd
Andrew,Jones,1977/01/16,2018/09/07,80,2017,CT,softball,Pearson Group
Kevin,Butler,1992/07/02,2018/01/21,38,2015,ME,softball,Pearson Group
Kenneth,Montoya,1998/05/16,2019/01/09,60,2011,NE,softball,Pearson Group
Jeffrey,Miller,1991/03/04,2018/03/30,79,2006,AL,softball,"Smith, Torres and Matthews"
Hector,Fleming,1981/10/30,2018/08/13,47,1997,MT,softball,"Mullen, Huffman and Vasquez"
Brian,Blake,1975/10/15,2018/03/17,66,1983,WV,softball,Parker Group
Mary,Choi,1964/01/15,2018/04/25,83,1970,KS,softball,Pearson Group
Joseph,Morgan,1969/05/15,2018/12/19,73,2011,WV,softball,Parker Group
Michael,Mclean,1997/06/28,2018/12/09,92,2011,NM,softball,Peterson and Sons
Tanya,Pittman,1984/02/23,2018/10/26,46,1992,AK,softball,Pearson Group
Allison,Harper,1972/11/11,2018/06/14,52,2002,WA,softball,"Smith, Torres and Matthews"
Donald,Graham,1984/03/13,2018/05/13,31,2002,MN,softball,Rivera-Morrow
Alyssa,Gardner,1968/05/10,2018/09/11,59,2007,NJ,softball,Scott and Sons
Elizabeth,Smith,1975/12/16,2018/12/20,40,2003,HI,softball,Rivera-Morrow
Steve,Atkins,1968/07/14,2018/11/27,32,2014,NC,softball,Rivera-Morrow
Mary,Gaines,1959/04/28,2018/03/09,57,1992,MO,softball,Hunter Ltd
Brett,Weber,1960/10/12,2018/08/17,46,1979,CT,softball,"Hopkins, Barnes and Ward"
Stephanie,Harper,1968/09/13,2018/10/20,89,2007,GA,softball,Hunter Ltd
Paula,Abbott,1992/06/20,2018/12/17,95,1995,IL,softball,"Hopkins, Barnes and Ward"
Matthew,Bennett,1970/04/08,2018/06/21,43,1993,VA,softball,Hunter Ltd
Kristi,Palmer,1967/07/27,2018/03/05,88,1978,NE,softball,Pearson Group
Tonya,Holmes,1989/11/25,2018/12/27,77,2005,OK,softball,Scott and Sons
Courtney,Ramirez,1986/09/28,2018/11/11,31,2004,NY,softball,Pearson Group
John,James,1984/06/13,2018/03/05,54,2009,IN,softball,Peterson and Sons
Emily,Jimenez,1969/10/12,2019/01/05,83,2005,OR,softball,Parker Group
Brooke,Gonzales,1967/01/20,2018/01/20,74,1983,LA,softball,Parker Group
Douglas,Moreno,1976/10/07,2018/01/13,40,2011,UT,softball,Parker Group
Kristin,Martinez,1964/05/05,2018/05/24,54,1979,NH,softball,Mcdonald Inc
Ian,Anderson,1997/04/19,2018/08/12,65,2000,WY,softball,"Mullen, Huffman and Vasquez"
Robin,Velasquez,1988/12/31,2018/04/12,78,2000,CT,softball,Keller Group
Alexander,Graves,1989/01/05,2018/02/16,85,2003,IN,softball,"Brown, Vasquez and Sanchez"
Jasmine,Taylor,1972/04/21,2018/02/07,37,1974,ID,softball,Rivera-Morrow
Nicole,Benjamin,1991/10/14,2018/09/16,98,2015,NC,softball,Keller Group
Loretta,Jensen,1968/07/27,2018/03/14,99,2003,ND,softball,"Hopkins, Barnes and Ward"
Tracy,Maddox,1971/05/24,2018/05/13,79,2017,OR,softball,"Alvarez, Schaefer and Robertson"
Amanda,Davis,1976/09/28,2018/04/27,70,1995,NH,softball,
Joshua,Cook,1986/04/17,2018/06/10,85,1994,MA,softball,Scott and Sons
Jason,Wagner,1959/07/10,2018/05/05,46,1994,NE,softball,Williams-Stephenson
Melissa,Morrow,1998/07/16,2018/06/10,49,2010,MA,softball,Keller Group
Stephanie,Fowler,1971/05/25,2018/05/13,93,1993,RI,softball,Pearson Group
Joy,Snyder,1964/02/17,2018/03/20,65,1973,PA,softball,"Kelley, Gilbert and Jackson"
Michael,Mcguire,1981/05/03,2018/01/21,35,2001,FL,softball,Peterson and Sons
Karla,Russell,1970/09/23,2018/08/23,37,2007,AZ,softball,
Elizabeth,Brooks,1987/03/09,2018/05/29,30,2012,ND,softball,"Jackson, Carlson and Contreras"
Darrell,Wallace,1984/07/19,2018/12/27,80,1991,MS,softball,Peterson and Sons
Anthony,Brown,1983/07/07,2018/01/09,38,1987,ID,softball,Taylor-Alvarez
Laura,Ballard,1965/11/18,2018/12/23,35,2007,PA,softball,Peterson and Sons
Mark,Mullins,1984/02/02,2018/03/17,96,1989,AK,softball,"Kelley, Gilbert and Jackson"
Caroline,Stewart,1973/01/28,2018/05/10,88,1992,WV,softball,Mcdonald Inc
Andrea,Goodwin,1964/08/04,2018/05/11,49,2008,NC,softball,Parker Group
Mr.,Kyle Thomas,1976/09/14,2018/08/03,88,1997,OK,softball,Scott and Sons
Annette,Bennett,1977/04/14,2018/08/29,41,1992,IA,softball,Pearson Group
Selena,Owens,1966/12/21,2018/02/14,72,1972,ME,softball,Rivera Ltd
Lisa,Jimenez,1972/12/10,2018/05/25,65,1992,AZ,softball,
Jennifer,Erickson,1963/04/22,2018/05/01,51,2007,CO,softball,Hunter Ltd
Kenneth,Duffy,1968/06/19,2018/08/06,91,2008,SC,softball,"Kelley, Gilbert and Jackson"
Rebecca,Wilson,1987/06/22,2018/07/12,37,2015,GA,softball,"Smith, Torres and Matthews"
Samuel,Reed,1974/05/24,2018/03/23,46,1998,ID,softball,"Smith, Torres and Matthews"
Daniel,Cross,1978/12/04,2018/10/23,68,2006,WY,softball,"Martin, Mcknight and Clark"
Katherine,Holland,1959/01/29,2018/08/21,95,2003,WI,softball,Parker Group
Ebony,Rodriguez,1975/03/02,2018/08/03,51,2009,IN,softball,"Smith, Torres and Matthews"
Carolyn,Salazar,1969/05/30,2018/10/14,52,1972,IN,softball,"Martin, Mcknight and Clark"
Dana,Leonard,1998/09/28,2018/11/13,40,2011,SC,softball,"Hopkins, Barnes and Ward"
Steven,Cohen,1995/10/23,2018/04/24,45,2009,MI,softball,Taylor-Alvarez
Ryan,Wright,1960/12/07,2018/07/20,35,1994,GA,softball,Taylor-Alvarez
Laura,Smith,1966/08/12,2018/10/31,62,2017,ID,softball,Peterson and Sons
Thomas,Lopez,1990/10/20,2018/08/09,58,1993,WY,softball,
Anna,Gonzalez,1990/02/02,2018/10/29,79,1996,DE,softball,"Kelley, Gilbert and Jackson"
Lindsay,Lopez,1971/03/19,2018/01/18,40,1997,NJ,softball,Rivera-Morrow
Lori,Thomas,1979/12/22,2018/03/17,38,1988,WV,softball,"Kelley, Gilbert and Jackson"
Lauren,Moore,1993/03/16,2018/04/08,66,2001,NC,softball,"Brown, Vasquez and Sanchez"
Leslie,Elliott,1961/02/07,2018/11/17,49,1979,PA,softball,"Mullen, Huffman and Vasquez"
Nicholas,Phillips,1979/10/09,2018/02/07,83,1981,AZ,softball,Mcdonald Inc
Andrea,Morrison,1963/10/29,2018/11/18,82,2015,HI,softball,Rivera Ltd
Kristin,Williams,1993/08/05,2018/09/03,60,1997,CA,softball,"Martin, Mcknight and Clark"
Alexander,Wright,1997/02/05,2018/08/02,72,2004,AL,softball,"Brown, Vasquez and Sanchez"
Charles,Wood,1967/12/07,2018/06/11,77,2000,AZ,softball,"Martin, Mcknight and Clark"
Hannah,Maynard,1992/10/19,2018/06/23,68,2001,PA,softball,Parker Group
Jason,Page,1974/02/02,2018/08/10,64,1995,OH,softball,Rivera Ltd
Kristen,Riley,1966/02/19,2018/10/08,30,2010,AZ,softball,
Caitlin,Brown,1966/05/02,2018/12/31,87,2007,OR,softball,Williams-Stephenson
Joshua,Harris,1960/11/06,2018/08/19,66,1970,UT,softball,Keller Group
Anthony,Smith,1983/03/29,2018/07/07,40,2012,MT,softball,Rivera Ltd
Regina,Graham,1988/09/25,2018/10/21,31,1993,IN,softball,Rivera-Morrow
Robert,Nguyen,1984/10/03,2018/04/27,33,1998,MS,softball,"Brown, Vasquez and Sanchez"
Miss,Elizabeth Myers MD,1974/02/24,2018/01/12,67,2006,AR,softball,Rivera-Morrow
Jordan,Murillo MD,1965/05/11,2018/09/01,67,1976,ID,softball,"Kelley, Gilbert and Jackson"
Angelica,Nguyen,1974/07/05,2018/10/13,43,2002,VT,softball,"Alvarez, Schaefer and Robertson"
Joshua,Mitchell,1994/01/28,2018/02/16,99,2008,VT,softball,Hunter Ltd
Stephanie,Guerrero,1959/07/18,2019/01/05,65,1983,MI,softball,Mcdonald Inc
Marcus,Smith,1985/02/27,2018/12/19,33,1990,UT,softball,Keller Group
Bobby,Mcdonald,1991/09/28,2018/09/10,46,1996,VA,softball,"Alvarez, Schaefer and Robertson"
Rebecca,Green,1992/10/07,2018/03/05,47,2010,MD,softball,Scott and Sons
Robert,Little,1981/06/14,2018/05/26,90,2017,ID,softball,Peterson and Sons
Sara,Maxwell,1960/11/09,2018/01/16,79,1975,AL,softball,"Smith, Torres and Matthews"
Javier,Vasquez,1961/11/23,2018/07/17,40,2011,FL,softball,Parker Group
Erica,Gray,1987/03/09,2018/04/10,62,1993,NJ,softball,"Kelley, Gilbert and Jackson"
Gina,Hunt,1984/06/01,2018/10/13,87,2009,AR,softball,
Gina,Williams,1991/06/05,2018/09/23,69,2009,NM,softball,Parker Group
Kelli,Moss,1997/08/02,2018/07/17,48,2002,OH,softball,Pearson Group
David,Nguyen,1978/05/05,2018/05/20,49,1981,MN,softball,Parker Group
Terri,Cook,1968/11/22,2018/09/29,98,2017,IL,softball,Taylor-Alvarez
Jason,Hunter,1992/05/24,2018/06/07,37,2011,SD,softball,"Alvarez, Schaefer and Robertson"
Andrew,Ritter,1966/06/12,2018/12/31,64,2011,NE,softball,Rivera-Morrow
Alexis,Taylor,1959/03/12,2018/10/03,92,1986,MS,softball,Scott and Sons
Raymond,Adams,1998/02/15,2018/09/02,88,2013,PA,softball,
Marcia,Bush PhD,1989/12/07,2018/10/12,40,1997,NM,softball,"Hopkins, Barnes and Ward"
Peter,James,1966/02/27,2019/01/08,67,1992,KS,softball,Williams-Stephenson
Aaron,Jackson,1960/03/02,2018/09/14,68,1995,TN,softball,Parker Group
David,Reynolds,1968/10/26,2018/06/28,53,1976,SC,softball,"Brown, Vasquez and Sanchez"
Steven,Garcia,1983/12/02,2018/05/13,59,1996,VA,softball,"Hopkins, Barnes and Ward"
Pamela,Smith,1977/08/16,2018/09/01,67,1980,SD,softball,"Brown, Vasquez and Sanchez"
Monica,Berg,1988/08/04,2018/05/06,79,2006,TX,softball,Parker Group
Joshua,Dickerson,1984/07/26,2018/04/10,80,1999,VA,softball,Pearson Group
Robin,Singh,1962/12/29,2018/08/07,71,1987,KS,softball,"Hopkins, Barnes and Ward"
Christina,Johnson,1962/12/04,2018/07/27,51,2012,ID,softball,Peterson and Sons
Wendy,Atkins,1982/04/13,2018/12/09,84,1986,MN,softball,Scott and Sons
Krista,Nguyen,1977/03/24,2018/05/07,39,1982,CT,softball,
Taylor,Landry,1980/05/28,2018/10/18,64,1992,OK,softball,"Jackson, Carlson and Contreras"
Jerome,Romero,1983/07/03,2018/12/30,95,2014,MO,softball,Hunter Ltd
Brenda,King,1975/02/09,2018/07/05,95,1999,ID,softball,"Alvarez, Schaefer and Robertson"
Robert,Flores,1970/01/08,2019/01/06,90,2012,LA,softball,Rivera Ltd
Karen,Ochoa,1994/09/09,2018/02/27,66,2017,NY,softball,Taylor-Alvarez
Paul,Bradford,1983/01/22,2018/11/12,59,2009,AK,softball,Rivera-Morrow
Carol,Mueller,1993/02/05,2018/02/07,92,2010,NH,softball,"Smith, Torres and Matthews"
Ronald,Perez,1962/06/16,2018/10/31,95,1986,MT,softball,Hunter Ltd
Michael,Serrano,1990/01/21,2018/09/12,58,1992,WV,softball,Pearson Group
William,Hughes,1959/05/04,2018/11/22,66,1990,AZ,softball,
Anthony,Reid,1969/06/30,2018/11/30,35,2018,HI,softball,"Hopkins, Barnes and Ward"
Darrell,Harmon,1973/06/22,2018/12/23,49,1990,DE,softball,Pearson Group
Michael,Watts,1977/01/19,2018/08/08,39,1979,ID,softball,Hunter Ltd
Beth,Mckinney MD,1973/02/07,2018/04/30,72,1981,MT,softball,Parker Group
Brittney,Gonzalez,1979/02/17,2018/11/18,54,1990,KY,softball,Parker Group
Heidi,Brooks,1968/09/28,2018/08/19,40,1984,NJ,softball,Keller Group
Jennifer,Brown,1986/02/07,2018/04/16,93,2013,CT,softball,Mcdonald Inc
Jamie,Thomas,1982/09/30,2018/10/25,45,2007,OR,softball,"Brown, Vasquez and Sanchez"
Leonard,Smith,1962/12/04,2018/11/19,73,1975,DE,softball,"Mullen, Huffman and Vasquez"
Amber,Ruiz,1960/06/23,2018/04/25,53,2000,MD,softball,Mcdonald Inc
Hannah,Anderson,1959/02/09,2018/09/07,53,2014,VT,softball,Pearson Group
Amy,Kaufman,1984/11/16,2018/09/05,79,2000,NV,softball,"Hopkins, Barnes and Ward"
Patricia,Miller,1963/04/22,2018/04/26,87,1998,OH,softball,Rivera Ltd
Michael,Rodgers,1961/08/01,2018/12/20,45,1986,LA,softball,Williams-Stephenson
Amanda,King,1985/04/21,2018/08/08,56,2010,NV,softball,Peterson and Sons
Anthony,Olsen,1978/02/19,2018/12/01,77,2002,CO,softball,
Jennifer,Flores MD,1978/10/19,2019/01/09,97,2009,NY,softball,"Alvarez, Schaefer and Robertson"
Aaron,Potts,1980/10/05,2018/03/16,59,2011,ME,softball,Bruce Inc
Eric,Bryan,1996/03/15,2018/03/25,52,2018,FL,softball,Rivera Ltd
Pamela,Joyce,1993/01/12,2018/08/28,91,2016,AK,softball,Rivera-Morrow
Nicole,Mccoy,1995/03/09,2018/07/02,95,2013,WI,softball,Hunter Ltd
Charles,Robertson,1976/09/15,2018/11/21,88,1979,WY,softball,Hunter Ltd
Steven,Wilson,1974/01/28,2018/06/23,46,1993,FL,softball,
Lauren,Doyle,1970/12/03,2018/01/11,62,1973,AK,softball,
Kathy,Williams,1981/11/28,2018/05/18,75,1985,MS,softball,"Brown, Vasquez and Sanchez"
Alan,Robinson,1964/08/05,2018/06/24,99,2006,MD,softball,Williams-Stephenson
Monique,Robertson,1980/02/08,2018/06/03,96,2003,MS,softball,"Hopkins, Barnes and Ward"
Steven,Owens,1981/02/13,2018/02/06,58,2002,IL,softball,
Christopher,Lin,1978/03/20,2018/03/18,80,2009,MA,softball,Peterson and Sons
Mark,Shepherd,1959/05/22,2018/11/23,56,1971,IN,softball,"Smith, Torres and Matthews"
Paul,Elliott,1960/02/03,2018/06/12,61,2018,KY,softball,
Samantha,Jackson,1981/11/14,2018/05/27,62,1999,TX,softball,Bruce Inc
Alicia,Montoya,1967/10/06,2018/03/23,71,1990,ND,softball,"Mullen, Huffman and Vasquez"
Jason,Mann,1962/09/16,2018/04/05,43,1975,MS,softball,"Alvarez, Schaefer and Robertson"
Troy,Morse,1960/08/29,2018/06/01,65,2008,WV,softball,Williams-Stephenson
Lindsey,Woods,1987/07/13,2018/04/13,91,2002,WV,softball,Mcdonald Inc
Misty,Sullivan,1979/04/21,2018/02/09,95,2015,KS,softball,Pearson Group
Zachary,Roberts,1962/11/01,2018/07/12,40,2006,KS,softball,Peterson and Sons
Darren,Collier,1990/08/01,2018/11/02,36,1995,IN,softball,Taylor-Alvarez
Jessica,Calderon,1982/05/01,2018/04/20,48,1989,CA,softball,Pearson Group
Annette,Davis,1977/11/28,2019/01/06,63,2013,RI,softball,"Kelley, Gilbert and Jackson"
Phyllis,Knight,1986/12/03,2018/01/27,54,2012,MT,softball,Rivera Ltd
Deborah,Avery,1961/06/17,2018/05/17,57,1987,MI,softball,Parker Group
Jacob,Patel,1977/06/16,2019/01/01,96,1999,NE,softball,Bruce Inc
Lisa,Bowen,1980/04/02,2018/12/28,32,2004,KY,softball,Taylor-Alvarez
Lisa,White,1964/06/12,2018/03/03,30,2013,OK,softball,Williams-Stephenson
Blake,Parker,1995/04/29,2018/09/09,68,2002,ME,softball,"Smith, Torres and Matthews"
Charles,Woods,1982/01/08,2018/10/30,31,1989,UT,softball,"Alvarez, Schaefer and Robertson"
Justin,Atkinson,1986/01/07,2018/04/14,75,2004,KY,softball,"Alvarez, Schaefer and Robertson"
Edward,Gardner,1997/10/02,2018/07/17,39,2013,OR,softball,Parker Group
Chloe,Johnson,1969/04/09,2018/01/24,68,1991,AZ,softball,"Smith, Torres and Matthews"
Elaine,Gonzalez,1962/05/31,2018/02/26,99,2018,WV,softball,"Martin, Mcknight and Clark"
