first_name,last_name,dob,last_active,score,member_since,state,source,company_name
Ricardo,Thompson,1993/09/30,2018/01/19,73,1993,KS,softball,Taylor-Alvarez
Christopher,Watkins,1997/07/15,2018/11/11,92,1974,CT,softball,Williams-Stephenson
Megan,Lopez,1984/02/14,2018/11/22,44,1978,NH,softball,Rivera-Morrow
Jeffrey,Ray,1996/02/02,2018/06/27,91,1985,NM,softball,"Mullen, Huffman and Vasquez"
Jennifer,Hudson DVM,1994/07/13,2018/08/09,92,1974,HI,softball,"Hopkins, Barnes and Ward"
Kristen,Kim,1971/02/27,2018/12/26,87,1970,NJ,softball,Mcdonald Inc
Stacy,Mclean,1977/11/25,2018/11/07,96,1977,WV,softball,"Kelley, Gilbert and Jackson"
Lori,Pittman,1996/10/13,2018/05/23,30,1982,AR,softball,"Martin, Mcknight and Clark"
Sean,Owens,1977/02/21,2018/09/02,48,1971,DE,softball,"Mullen, Huffman and Vasquez"
Christopher,Johnson,1985/06/24,2018/04/04,53,1971,AR,softball,Rivera Ltd
Chelsey,Garcia,1983/07/31,2018/12/14,61,1975,OK,softball,Taylor-Alvarez
Jill,Rios,1983/07/16,2019/01/01,49,1970,AR,softball,Hunter Ltd
Chad,Meyer,1996/09/30,2018/03/19,79,1978,SC,softball,"Mullen, Huffman and Vasquez"
Brian,Lawson,1982/04/17,2018/01/29,58,1977,AL,softball,Scott and Sons
Debra,Watson MD,1998/08/11,2018/10/03,49,1976,WI,softball,Taylor-Alvarez
Melissa,Smith,1994/09/03,2018/04/02,86,1983,AK,softball,"Kelley, Gilbert and Jackson"
Blake,Huber,1981/01/01,2018/11/22,39,1975,GA,softball,"Smith, Torres and Matthews"
John,Johnson,1997/04/27,2018/02/04,70,1988,ID,softball,Pearson Group
Julia,Williams,1986/06/21,2018/04/28,71,1981,FL,softball,Keller Group
John,Ward,1986/12/06,2018/10/29,72,1977,TN,softball,"Martin, Mcknight and Clark"
Noah,Oconnell,1992/04/16,2018/04/21,54,1980,OK,softball,"Mullen, Huffman and Vasquez"
Lisa,Marshall,1990/07/29,2018/08/06,97,1972,NC,softball,Mcdonald Inc
Megan,Roberts,1992/03/24,2018/07/03,34,1985,NV,softball,Scott and Sons
John,Cochran,1995/03/27,2018/03/24,70,1983,OH,softball,Peterson and Sons
Susan,Humphrey,1979/11/21,2018/03/07,80,1970,IA,softball,Bruce Inc
Steven,Leach,1992/02/19,2018/03/06,83,1981,NC,softball,Hunter Ltd
Kimberly,Wilson,1996/11/06,2019/01/07,88,1988,WV,softball,Rivera-Morrow
Natalie,Yang,1989/05/29,2018/09/09,88,1971,NH,softball,
Ashley,Gentry,1990/08/19,2018/02/20,92,1990,ID,softball,"Jackson, Carlson and Contreras"
Michael,Lewis,1988/01/29,2018/12/12,87,1975,MT,softball,Hunter Ltd
Sheri,Watts,1993/10/29,2018/08/12,58,1987,HI,softball,Rivera-Morrow
Melissa,Macdonald,1995/05/02,2018/03/19,94,1993,VA,softball,Taylor-Alvarez
Laura,Gibson,1980/10/17,2018/10/25,91,1976,AR,softball,Mcdonald Inc
Jill,Mcdonald,1998/08/12,2018/02/06,90,1985,RI,softball,Rivera-Morrow
Anthony,Stark,1989/11/03,2018/09/26,85,1989,OR,softball,Peterson and Sons
Ryan,Hamilton,1985/12/09,2018/09/19,95,1970,IA,softball,"Brown, Vasquez and Sanchez"
Lisa,Raymond,1985/03/19,2018/06/26,49,1975,SD,softball,
Michelle,Thompson,1986/10/05,2018/02/04,86,1983,ND,softball,"Smith, Torres and Matthews"
Jessica,Carson,1992/04/25,2018/10/11,52,1972,ME,softball,"Jackson, Carlson and Contreras"
Mark,Davis,1991/07/19,2018/04/17,66,1982,DE,softball,"Jackson, Carlson and Contreras"
Susan,Coleman,1994/09/20,2018/04/09,52,1993,TN,softball,Keller Group
Anthony,Kramer,1992/12/22,2018/02/24,61,1974,NC,softball,Rivera-Morrow
Carlos,Dunn,1992/09/10,2018/05/16,65,1974,NV,softball,Keller Group
Debra,Hogan,1993/11/20,2018/06/13,86,1983,ID,softball,Pearson Group
Lauren,Singh,1991/12/13,2018/02/01,64,1976,AK,softball,Bruce Inc
Taylor,Knight,1998/04/26,2018/02/23,53,1978,TN,softball,Bruce Inc
Robert,Trujillo,1982/10/13,2018/08/15,71,1973,OK,softball,"Alvarez, Schaefer and Robertson"
Mrs.,Rebecca West,1987/02/12,2018/04/04,96,1987,IN,softball,Keller Group
Terry,Armstrong,1988/06/16,2018/01/10,57,1985,WA,softball,"Brown, Vasquez and Sanchez"
Rebecca,Thomas,1992/11/18,2018/11/16,55,1970,AR,softball,"Alvarez, Schaefer and Robertson"
William,Lopez,1987/07/23,2018/09/14,38,1975,WA,softball,Pearson Group
Michael,Brown,1982/10/20,2018/11/11,81,1977,NE,softball,"Alvarez, Schaefer and Robertson"
Dana,Sanchez,1993/10/23,2018/06/03,85,1993,AL,softball,Mcdonald Inc
Eric,Todd,1998/07/16,2018/01/26,38,1977,AR,softball,
Diana,Rodgers,1983/09/13,2018/10/05,89,1971,AZ,softball,"Alvarez, Schaefer and Robertson"
Valerie,Knight,1993/05/06,2018/12/28,73,1972,GA,softball,Taylor-Alvarez
Christina,Medina,1986/03/27,2018/12/04,47,1970,ME,softball,"Jackson, Carlson and Contreras"
Timothy,Hogan,1974/04/07,2018/03/19,61,1972,WA,softball,"Mullen, Huffman and Vasquez"
Justin,Ramos,1991/07/15,2018/12/10,33,1978,CT,softball,Peterson and Sons
Elizabeth,Smith,1982/04/21,2018/08/15,51,1976,CO,softball,"Jackson, Carlson and Contreras"
Joshua,Martin,1996/01/24,2018/04/04,51,1995,WA,softball,"Mullen, Huffman and Vasquez"
Gregory,Barry,1989/08/14,2018/01/10,35,1976,VA,softball,"Alvarez, Schaefer and Robertson"
David,Chase,1993/12/01,2018/02/10,74,1979,WI,softball,Williams-Stephenson
Kristen,Meyer,1997/08/24,2018/11/19,56,1987,GA,softball,Mcdonald Inc
Anthony,Stanley,1992/08/20,2018/05/14,62,1985,CO,softball,"Martin, Mcknight and Clark"
Natalie,Riley,1992/06/24,2018/05/28,86,1982,CO,softball,Taylor-Alvarez
Richard,Cruz,1979/03/18,2018/05/05,31,1978,WY,softball,Keller Group
Kim,Sutton,1991/09/29,2018/11/27,68,1987,OR,softball,
Kristina,Ross,1975/11/07,2018/11/16,94,1973,RI,softball,"Mullen, Huffman and Vasquez"
Philip,Stout,1989/09/18,2018/02/01,57,1988,CO,softball,"Smith, Torres and Matthews"
Thomas,Meyer,1995/10/19,2018/05/30,40,1988,IA,softball,Hunter Ltd
Dawn,Pacheco,1992/06/10,2018/04/23,97,1975,OK,softball,"Jackson, Carlson and Contreras"
Megan,Hunter,1996/02/23,2018/10/19,39,1982,NC,softball,"Alvarez, Schaefer and Robertson"
Mr.,Tyler Rice MD,1992/03/23,2018/08/11,30,1986,ID,softball,Bruce Inc
Mark,Williams,1992/05/12,2018/07/03,78,1982,TN,softball,"Kelley, Gilbert and Jackson"
Blake,Lee,1982/01/12,2018/05/10,91,1976,MN,softball,"Mullen, Huffman and Vasquez"
Kimberly,Hill,1982/10/18,2018/11/29,60,1974,VA,softball,Rivera Ltd
William,Perez,1977/03/27,2018/10/10,30,1971,WI,softball,Bruce Inc
Danielle,Burgess,1991/04/12,2018/12/20,70,1986,GA,softball,"Smith, Torres and Matthews"
Susan,Valdez,1995/12/07,2018/12/26,93,1979,WI,softball,Bruce Inc
Brenda,Cooper,1995/04/08,2018/10/27,98,1984,VA,softball,"Alvarez, Schaefer and Robertson"
Carl,Herrera,1989/10/29,2018/08/03,73,1979,IA,softball,Bruce Inc
Phillip,Hopkins,1996/07/23,2018/04/02,65,1986,MN,softball,Parker Group
Brent,Golden,1991/06/12,2018/01/30,50,1983,OR,softball,Pearson Group
Allison,Phillips,1987/04/04,2018/05/20,90,1985,OR,softball,"Alvarez, Schaefer and Robertson"
Connor,Kelley,1997/10/03,2018/01/28,66,1989,UT,softball,"Kelley, Gilbert and Jackson"
Lisa,Krause,1978/03/13,2018/04/15,66,1978,MT,softball,"Martin, Mcknight and Clark"
Kimberly,Phillips,1992/05/10,2018/08/13,64,1971,ND,softball,"Hopkins, Barnes and Ward"
Jacob,White,1992/05/05,2018/12/26,69,1983,MO,softball,
Rhonda,Oconnor,1977/06/27,2018/09/16,43,1973,MN,softball,Taylor-Alvarez
Walter,Booker MD,1993/03/03,2018/05/15,35,1991,CA,softball,"Martin, Mcknight and Clark"
Terry,Lopez,1987/04/11,2018/05/10,31,1982,NM,softball,Rivera Ltd
Deborah,Hoffman,1995/10/04,2018/08/17,92,1982,WA,softball,"Jackson, Carlson and Contreras"
Erica,Lynch,1982/06/26,2018/02/08,97,1980,MO,softball,"Alvarez, Schaefer and Robertson"
Amanda,Johnson,1988/07/20,2018/12/26,86,1973,MO,softball,
Alex,Castro,1979/09/23,2018/12/31,48,1971,VA,softball,"Kelley, Gilbert and Jackson"
Jennifer,Quinn,1990/05/29,2019/01/08,97,1982,MI,softball,Parker Group
Kevin,Ferguson,1977/05/07,2018/01/20,34,1975,TN,softball,Pearson Group
Vincent,Morgan,1991/03/22,2018/11/15,94,1984,ME,softball,Keller Group
Matthew,Butler,1989/05/08,2019/01/09,44,1972,AR,softball,Scott and Sons
David,Thompson,1977/01/26,2018/01/14,91,1975,KS,softball,"Brown, Vasquez and Sanchez"
Susan,Parker,1986/11/03,2018/11/25,85,1972,AZ,softball,"Jackson, Carlson and Contreras"
Benjamin,Osborne,1997/04/02,2018/10/06,42,1975,VT,softball,
Dr.,Samantha Mclaughlin,1989/11/23,2018/04/26,38,1977,MS,softball,Mcdonald Inc
Scott,Myers,1989/02/08,2018/04/20,66,1973,VA,softball,Pearson Group
Ryan,Moore,1981/12/15,2018/07/20,94,1976,AZ,softball,Rivera-Morrow
Eric,Johnson,1984/03/04,2018/05/29,70,1978,AK,softball,"Alvarez, Schaefer and Robertson"
Robert,Moran,1977/11/14,2018/11/19,95,1972,NH,softball,"Smith, Torres and Matthews"
Beth,Edwards,1985/08/23,2018/08/30,83,1984,NY,softball,Peterson and Sons
Daniel,Andrews,1988/04/06,2018/10/09,65,1970,DE,softball,"Smith, Torres and Matthews"
Joshua,Branch,1993/10/05,2018/05/29,77,1993,WV,softball,Peterson and Sons
Brittany,Lee,1996/09/14,2018/07/26,64,1978,RI,softball,Rivera-Morrow
Kimberly,Clark,1991/08/15,2018/06/26,91,1990,WY,softball,"Hopkins, Barnes and Ward"
Brandy,Smith,1987/02/21,2018/02/08,86,1970,UT,softball,
Kevin,Mckay,1993/08/04,2018/03/29,46,1989,MT,softball,Keller Group
Michael,Parker,1995/11/10,2018/07/08,57,1981,AL,softball,"Hopkins, Barnes and Ward"
Richard,Boyle,1984/03/13,2018/12/20,46,1982,MO,softball,Hunter Ltd
Daniel,Bailey,1987/07/20,2018/06/16,39,1975,MT,softball,Rivera-Morrow
Gina,Bailey,1975/10/19,2018/04/20,94,1975,KY,softball,Rivera Ltd
Ian,Cohen,1998/06/25,2018/12/13,39,1975,NV,softball,"Kelley, Gilbert and Jackson"
Carla,Santiago,1985/11/10,2018/07/12,84,1971,ID,softball,Pearson Group
Victor,Spence,1993/12/11,2018/08/15,87,1988,SD,softball,Rivera-Morrow
Jenny,Pitts,1997/11/05,2018/05/18,72,1997,OH,softball,Scott and Sons
Anthony,Martin,1991/06/11,2018/06/05,31,1981,NM,softball,Williams-Stephenson
Patrick,Francis,1979/08/01,2018/12/23,73,1977,IN,softball,"Jackson, Carlson and Contreras"
Rhonda,Adams,1986/05/25,2018/10/09,78,1980,IA,softball,"Smith, Torres and Matthews"
George,Hodge,1977/05/15,2018/03/13,42,1976,IA,softball,Scott and Sons
Johnathan,Davis,1976/12/18,2018/07/30,85,1970,LA,softball,Scott and Sons
Robin,Bright,1981/12/21,2018/06/11,46,1977,IN,softball,Pearson Group
Louis,Heath,1991/11/29,2018/03/19,48,1981,RI,softball,Parker Group
Julie,Harvey,1987/09/17,2018/03/13,62,1981,VA,softball,"Mullen, Huffman and Vasquez"
Joseph,Cruz,1987/09/10,2018/09/09,91,1973,AK,softball,"Martin, Mcknight and Clark"
Ian,Johnson Jr.,1988/12/06,2018/02/22,53,1980,OR,softball,Pearson Group
Kevin,Ford,1984/05/28,2018/11/01,86,1981,KY,softball,"Kelley, Gilbert and Jackson"
Dillon,Bradley,1995/07/06,2018/06/28,61,1984,NE,softball,Parker Group
Michael,Williams,1996/09/28,2018/05/30,64,1990,NJ,softball,"Kelley, Gilbert and Jackson"
Shawn,Scott,1990/02/17,2018/06/02,48,1985,VT,softball,"Jackson, Carlson and Contreras"
Jeffrey,Stevens,1995/10/04,2018/02/12,80,1971,CA,softball,Parker Group
Victoria,Greene,1994/04/27,2018/06/30,53,1981,TN,softball,"Martin, Mcknight and Clark"
Emily,Campbell,1992/05/11,2018/02/05,89,1970,VA,softball,Mcdonald Inc
Taylor,Wilson,1995/01/04,2018/12/03,52,1984,OK,softball,Peterson and Sons
Kenneth,Moore,1975/07/26,2018/10/27,62,1974,MS,softball,"Martin, Mcknight and Clark"
Melissa,Little,1983/04/09,2018/10/14,39,1972,NE,softball,Williams-Stephenson
Laura,Lee,1977/07/22,2018/03/23,71,1971,MS,softball,"Brown, Vasquez and Sanchez"
Jordan,Hampton,1996/10/18,2018/03/18,60,1996,IL,softball,Taylor-Alvarez
Kaylee,Johnson,1974/01/05,2018/12/04,62,1974,MS,softball,Bruce Inc
Alexander,Mcguire,1992/12/20,2018/09/25,60,1982,VA,softball,"Brown, Vasquez and Sanchez"
Stephen,West,1998/02/14,2018/11/20,63,1985,UT,softball,"Jackson, Carlson and Contreras"
Sarah,Sandoval,1973/10/08,2018/12/09,79,1972,MN,softball,"Kelley, Gilbert and Jackson"
Sabrina,Yang,1990/07/07,2018/02/06,41,1989,MO,softball,"Smith, Torres and Matthews"
Samantha,Howe,1982/02/03,2018/11/24,40,1976,NH,softball,Peterson and Sons
Brian,Rhodes,1996/11/17,2018/01/25,37,1970,CA,softball,Rivera-Morrow
Bonnie,Austin,1984/01/12,2018/09/22,46,1984,AZ,softball,Mcdonald Inc
Ruben,Juarez,1986/09/21,2018/11/26,85,1972,CT,softball,Williams-Stephenson
John,Diaz,1993/01/16,2018/05/06,48,1985,NE,softball,Keller Group
Duane,Patel,1998/03/11,2018/12/25,55,1991,NE,softball,Rivera Ltd
Katie,Pratt,1998/06/13,2018/02/14,61,1997,WV,softball,Bruce Inc
Michael,Clark,1995/06/29,2018/01/22,62,1975,IN,softball,Keller Group
James,Williams,1994/09/02,2018/10/07,32,1973,MA,softball,Rivera Ltd
Martin,Garrison,1994/12/25,2018/04/23,41,1984,NE,softball,Williams-Stephenson
Morgan,Chapman,1987/04/06,2018/02/21,40,1985,AL,softball,"Hopkins, Barnes and Ward"
James,Powell,1987/06/30,2018/02/27,31,1986,NC,softball,"Hopkins, Barnes and Ward"
Dylan,Martin,1997/12/17,2018/12/12,57,1984,NC,softball,"Alvarez, Schaefer and Robertson"
Elizabeth,Dillon,1973/08/24,2018/10/16,46,1971,UT,softball,Rivera Ltd
Jessica,Coffey,1995/06/15,2018/01/11,45,1981,IA,softball,Taylor-Alvarez
Sabrina,Campbell,1996/01/07,2018/01/28,48,1975,DE,softball,Bruce Inc
Darius,Rowland,1979/09/05,2018/05/06,44,1971,KY,softball,Hunter Ltd
Molly,Peterson,1990/12/29,2018/05/20,36,1975,IA,softball,Mcdonald Inc
Jenna,Snow,1986/10/01,2018/02/27,75,1982,DE,softball,"Kelley, Gilbert and Jackson"
Kathleen,Nguyen,1998/03/31,2018/07/06,84,1989,KS,softball,Scott and Sons
Megan,Stout,1982/01/19,2018/10/02,90,1977,MN,softball,"Martin, Mcknight and Clark"
Michael,Dixon,1978/11/19,2018/03/11,71,1974,MO,softball,Taylor-Alvarez
Jennifer,Walton,1989/10/30,2018/07/21,40,1984,DE,softball,Williams-Stephenson
Kevin,Beck,1986/09/28,2018/10/09,40,1984,MD,softball,Rivera-Morrow
Paul,Reed,1992/08/11,2018/08/12,52,1973,OH,softball,Peterson and Sons
Joshua,Becker,1987/07/01,2018/11/28,63,1973,RI,softball,Taylor-Alvarez
Daniel,Anderson,1988/12/28,2018/06/15,54,1988,MO,softball,"Martin, Mcknight and Clark"
Sandy,Torres,1992/09/28,2018/07/06,49,1984,DE,softball,Williams-Stephenson
Nicholas,Clark,1997/03/11,2018/08/18,66,1982,WV,softball,Keller Group
Shannon,Knight,1975/06/17,2018/02/11,51,1972,VT,softball,"Mullen, Huffman and Vasquez"
Carolyn,Walker,1987/01/12,2018/06/23,72,1982,WI,softball,Parker Group
Justin,Palmer,1991/06/20,2018/09/17,33,1985,OR,softball,Taylor-Alvarez
Jessica,Chavez,1985/02/13,2018/09/26,58,1980,MI,softball,
Richard,Hernandez,1984/06/19,2018/02/11,73,1976,KY,softball,Mcdonald Inc
Nicole,Martin,1988/05/23,2018/04/16,97,1983,WI,softball,Pearson Group
Amy,Cuevas,1987/04/09,2018/05/07,44,1987,CO,softball,Bruce Inc
James,Barnes,1982/09/10,2018/04/02,69,1973,CA,softball,Pearson Group
Rebekah,Archer,1984/09/05,2018/11/15,80,1971,UT,softball,Hunter Ltd
George,Cisneros,1992/03/25,2018/06/20,50,1980,OR,softball,"Hopkins, Barnes and Ward"
Richard,Clark,1998/09/08,2018/06/22,43,1972,VA,softball,Parker Group
Danielle,Cook,1985/01/28,2018/06/22,44,1980,RI,softball,Parker Group
Wanda,Daniels,1992/04/07,2018/02/09,75,1971,FL,softball,Bruce Inc
Lauren,Hernandez,1997/04/26,2018/02/01,56,1974,IA,softball,
Matthew,Mendez,1982/08/27,2018/08/17,88,1981,TX,softball,"Martin, Mcknight and Clark"
Debra,Fleming,1983/07/24,2018/12/26,68,1977,DE,softball,Williams-Stephenson
David,Turner,1989/06/22,2018/05/06,44,1973,NC,softball,Pearson Group
Laura,Macdonald,1998/06/21,2018/07/14,34,1989,MI,softball,Keller Group
Shawn,Cooley,1981/06/10,2018/11/23,90,1978,AL,softball,Rivera-Morrow
Taylor,Myers,1977/12/27,2018/04/16,63,1970,ID,softball,Pearson Group
Anthony,Wilcox,1986/11/07,2018/02/22,73,1975,AZ,softball,Taylor-Alvarez
Steve,Scott,1997/10/24,2018/12/24,39,1977,WI,softball,Peterson and Sons
Angel,Blackwell,1998/10/27,2018/03/12,35,1993,RI,softball,"Smith, Torres and Matthews"
Debbie,Chavez,1977/02/09,2018/05/10,49,1972,DE,softball,Parker Group
Amanda,Owens,1978/06/12,2018/01/25,73,1977,WA,softball,Bruce Inc
Kimberly,Wu,1981/10/23,2018/06/26,30,1971,AR,softball,Taylor-Alvarez
Tina,Smith DDS,1987/10/18,2018/12/07,34,1978,SC,softball,Williams-Stephenson
Stephanie,Mitchell,1994/08/03,2018/05/16,76,1987,ID,softball,Hunter Ltd
Joshua,Simmons,1985/11/23,2018/02/19,46,1971,MS,softball,Mcdonald Inc
Ethan,Crosby,1987/06/19,2018/03/22,79,1984,OK,softball,Parker Group
Jonathan,Carpenter,1992/06/11,2018/05/09,58,1990,LA,softball,"Martin, Mcknight and Clark"
Daryl,Sanchez,1994/04/12,2018/05/26,46,1977,CO,softball,Rivera-Morrow
Angela,Williamson,1978/08/17,2018/01/22,74,1971,WY,softball,"Mullen, Huffman and Vasquez"
Christine,Schmitt MD,1990/05/22,2018/11/03,61,1985,NM,softball,Taylor-Alvarez
Luke,Lee,1991/01/30,2018/08/18,38,1987,NV,softball,Taylor-Alvarez
Alexander,Rhodes,1989/06/14,2018/07/14,80,1976,WY,softball,Keller Group
Angela,Cook,1994/05/09,2018/12/24,91,1979,KS,softball,"Jackson, Carlson and Contreras"
Jessica,Garcia,1988/09/30,2018/06/04,52,1980,ID,softball,Peterson and Sons
Leah,Figueroa,1983/06/22,2018/10/05,82,1971,RI,softball,"Martin, Mcknight and Clark"
John,Reese,1993/11/21,2018/12/06,52,1989,SC,softball,"Alvarez, Schaefer and Robertson"
Christian,Carr,1997/12/30,2018/01/14,43,1972,UT,softball,Pearson Group
Jeffrey,Soto,1986/07/13,2018/06/29,62,1975,NM,softball,"Smith, Torres and Matthews"
Jeremy,Thomas,1975/01/25,2018/03/20,38,1972,CT,softball,"Smith, Torres and Matthews"
Michael,Tran,1998/01/25,2018/06/18,46,1998,OR,softball,"Martin, Mcknight and Clark"
Tammy,Miller,1996/06/30,2018/09/02,86,1978,PA,softball,"Kelley, Gilbert and Jackson"
Jenna,Rodriguez,1981/12/15,2018/02/04,63,1980,SD,softball,Bruce Inc
Rhonda,Morales,1989/06/03,2018/04/06,74,1983,AK,softball,Parker Group
Hannah,Brown,1975/12/23,2018/06/23,36,1970,ND,softball,Mcdonald Inc
Dennis,Washington,1991/07/10,2018/06/14,76,1970,AK,softball,"Alvarez, Schaefer and Robertson"
Nancy,Fisher,1998/10/18,2018/09/18,89,1977,ID,softball,Rivera-Morrow
Leslie,Anderson,1996/08/14,2018/03/16,90,1995,RI,softball,Rivera Ltd
Ashley,Hurley,1990/05/22,2018/06/30,33,1987,WY,softball,Rivera Ltd
Keith,Ballard,1989/09/30,2018/12/06,42,1987,SC,softball,
Tony,Wall,1997/06/19,2018/09/23,56,1994,OK,softball,Scott and Sons
Roberto,Douglas,1988/07/14,2018/02/16,49,1988,MA,softball,Hunter Ltd
Erin,Deleon,1990/02/02,2018/04/16,68,1985,MI,softball,Scott and Sons
Jennifer,Brown,1977/11/19,2018/12/18,85,1971,LA,softball,"Smith, Torres and Matthews"
Emily,Carter,1990/03/06,2018/10/28,90,1971,ID,softball,Peterson and Sons
Mary,Buchanan,1974/07/03,2018/07/01,45,1971,OR,softball,Bruce Inc
Samantha,Pittman,1978/08/20,2018/09/20,75,1976,NY,softball,Parker Group
Jordan,Hurst,1989/03/14,2018/06/27,31,1975,PA,softball,Parker Group
James,Smith,1994/06/09,2018/04/16,43,1994,WI,softball,"Martin, Mcknight and Clark"
Cody,Fry,1996/05/09,2018/08/28,52,1988,DE,softball,Rivera Ltd
Todd,Patton,1995/06/01,2018/01/27,37,1993,KS,softball,"Mullen, Huffman and Vasquez"
Thomas,Woods,1980/02/14,2019/01/09,94,1977,ID,softball,"Alvarez, Schaefer and Robertson"
Ricardo,Palmer,1980/07/20,2018/02/09,90,1972,ME,softball,Parker Group
Edward,Dunn,1993/10/19,2018/08/06,77,1979,WV,softball,"Mullen, Huffman and Vasquez"
Thomas,Soto,1982/11/16,2018/08/27,55,1971,MT,softball,Parker Group
Bryan,Collins,1995/09/16,2019/01/08,54,1972,MI,softball,Rivera Ltd
Michael,Pearson,1992/07/14,2018/08/05,68,1982,NE,softball,Rivera-Morrow
Terry,Moore,1991/03/15,2018/07/30,80,1981,IA,softball,Keller Group
Vincent,Olson,1988/04/02,2018/08/14,94,1980,NE,softball,Taylor-Alvarez
Ariana,Lloyd,1995/04/17,2018/10/22,49,1979,VA,softball,Peterson and Sons
Michael,Hall,1994/05/19,2018/04/21,49,1972,VT,softball,"Hopkins, Barnes and Ward"
Dr.,Kenneth Phelps,1987/08/26,2018/08/11,82,1980,MT,softball,Bruce Inc
Christopher,Morrow,1994/04/05,2018/10/20,39,1978,CA,softball,"Hopkins, Barnes and Ward"
Dean,Phillips,1990/08/03,2018/06/01,94,1979,PA,softball,Pearson Group
Christopher,Jones,1993/05/24,2018/06/04,91,1986,MN,softball,"Brown, Vasquez and Sanchez"
Raymond,Scott,1989/10/10,2018/03/19,59,1988,CO,softball,Parker Group
Virginia,Mason,1985/11/11,2018/10/15,53,1979,MS,softball,"Alvarez, Schaefer and Robertson"
Brittany,Price,1996/10/30,2018/06/28,86,1973,GA,softball,"Mullen, Huffman and Vasquez"
Mrs.,Colleen Mayer,1998/04/13,2018/08/06,58,1994,MA,softball,"Hopkins, Barnes and Ward"
James,Palmer,1988/02/21,2018/12/07,88,1978,DE,softball,
Christopher,House,1972/07/31,2018/01/28,37,1972,AZ,softball,Rivera-Morrow
Vanessa,Murphy,1993/02/13,2018/10/31,60,1989,WA,softball,"Kelley, Gilbert and Jackson"
Ashley,Clark,1987/04/24,2018/09/05,30,1972,AL,softball,"Brown, Vasquez and Sanchez"
Joseph,Bell,1992/01/30,2018/07/11,74,1974,WA,softball,Bruce Inc
Kevin,Arnold,1977/11/30,2018/06/17,70,1974,CO,softball,Pearson Group
Brandon,Sellers,1992/09/12,2018/04/05,95,1986,WV,softball,Scott and Sons
Julia,Le,1989/11/05,2018/02/01,88,1977,CA,softball,Rivera-Morrow
Nicholas,Conway,1996/04/26,2018/02/10,82,1991,WI,softball,Keller Group
Julia,Martin,1982/03/30,2018/02/07,81,1974,ME,softball,Keller Group
Tina,Thornton,1997/08/03,2018/03/13,43,1990,TN,softball,Rivera Ltd
Connie,Smith,1979/05/25,2018/07/11,90,1974,MS,softball,Mcdonald Inc
Andrew,Mckinney,1990/05/24,2018/04/09,67,1973,VA,softball,"Brown, Vasquez and Sanchez"
Laura,Gomez,1991/11/10,2018/05/06,93,1979,ME,softball,"Martin, Mcknight and Clark"
Allison,Jimenez,1984/04/02,2018/08/24,46,1976,IN,softball,Pearson Group
Deanna,Hendricks,1991/08/20,2018/11/30,49,1970,ID,softball,"Jackson, Carlson and Contreras"
Dr.,Kristin Serrano,1998/07/20,2018/11/21,86,1992,GA,softball,"Jackson, Carlson and Contreras"
Douglas,Hooper,1992/05/31,2018/12/17,63,1979,TN,softball,Taylor-Alvarez
Jacob,Freeman,1994/10/11,2018/10/01,64,1994,HI,softball,Bruce Inc
Jennifer,Bates,1974/04/28,2018/06/21,98,1971,TX,softball,"Kelley, Gilbert and Jackson"
Beth,Jones,1992/05/26,2018/10/01,41,1986,VT,softball,"Kelley, Gilbert and Jackson"
Olivia,Bradford,1982/06/08,2018/08/17,48,1971,IN,softball,Bruce Inc
Jonathon,Salinas,1983/03/05,2018/07/09,72,1982,SC,softball,Taylor-Alvarez
